id,municipalityId,categoryId,name,plainName,department,description,postalCode,address,phone,fax,email,contactFormUrl,officialUrl,openingHours,closedDays,reservationRequired,availableMethods,accessibility,languages,emergencyAlternative,sourceId,status,lastVerifiedAt
hyogo-kobe-self-reliance-08,hyogo-kobe,money,くらし支援窓口（須磨）,生活困窮者自立相談支援窓口,くらし支援窓口（須磨）,仕事・家計・住まいなど生活上の困りごとを相談できます。,,神戸市須磨区大黒町4丁目1番1号,078-731-4341,,,,https://web.pref.hyogo.lg.jp/kf03/seikatsukonkyu.html,,,,電話・来所,,,,source-hyogo-pref-self-reliance-2026,published,2026-07-26
hyogo-kobe-self-reliance-09,hyogo-kobe,money,くらし支援窓口（北須磨）,生活困窮者自立相談支援窓口,くらし支援窓口（北須磨）,仕事・家計・住まいなど生活上の困りごとを相談できます。,,神戸市須磨区中落合2丁目2番5号 名谷センタービル5階,078-793-1806,,,,https://web.pref.hyogo.lg.jp/kf03/seikatsukonkyu.html,,,,電話・来所,,,,source-hyogo-pref-self-reliance-2026,published,2026-07-26
hyogo-kobe-self-reliance-10,hyogo-kobe,money,くらし支援窓口（垂水）,生活困窮者自立相談支援窓口,くらし支援窓口（垂水）,仕事・家計・住まいなど生活上の困りごとを相談できます。,,神戸市垂水区日向1丁目5番1号,078-708-5151,,,,https://web.pref.hyogo.lg.jp/kf03/seikatsukonkyu.html,,,,電話・来所,,,,source-hyogo-pref-self-reliance-2026,published,2026-07-26
hyogo-kobe-self-reliance-11,hyogo-kobe,money,くらし支援窓口（西）,生活困窮者自立相談支援窓口,くらし支援窓口（西）,仕事・家計・住まいなど生活上の困りごとを相談できます。,,神戸市西区糀台5丁目4-1,078-940-9501,,,,https://web.pref.hyogo.lg.jp/kf03/seikatsukonkyu.html,,,,電話・来所,,,,source-hyogo-pref-self-reliance-2026,published,2026-07-26
ibaraki-daigo-city-general,ibaraki-daigo,unknown,大子町役所,市役所・町村役場の代表窓口,大子町,担当窓口が分からない場合の代表窓口です。,319-3521,久慈郡大子町大字北田気662番地,0295-72-1111,,,,https://www.town.daigo.ibaraki.jp/,,,,電話・来所,,,,source-ibaraki-municipalities,published,2026-07-26
ibaraki-daigo-housing-benefit,ibaraki-daigo,rent,県北福祉事務所 地域福祉室 生活自立相談窓口（住居確保給付金）,家賃・住居確保給付金の相談窓口,県北県民センター県民福祉課,住居確保給付金の相談先です。制度要件と申請方法を事前に確認できます。,,常陸太田市山下町4119 茨城県常陸太田合同庁舎1階,0294-80-3320,0294-80-3328,,,https://www.pref.ibaraki.jp/hokenfukushi/fukushi/hogo/konkyuusya/documents/jiritsusoudanshienkikan.pdf,,,,電話・来所,,,,source-ibaraki-self-reliance-list,published,2026-07-26
ibaraki-daigo-public-assistance,ibaraki-daigo,money,県北福祉事務所 地域福祉室,生活保護の相談・申請窓口,県北県民センター県民福祉課,生活保護の相談・申請を受け付ける福祉事務所です。,,常陸太田市山下町4119 茨城県常陸太田合同庁舎1階,0294-80-3320,0294-80-3328,,,https://www.pref.ibaraki.jp/soshiki/hokenfukushi/fukujin/documents/hukushizimusixyo.pdf,,,,電話・来所,,,,source-ibaraki-welfare-offices,published,2026-07-26
ibaraki-daigo-self-reliance,ibaraki-daigo,money,県北福祉事務所 地域福祉室 生活自立相談窓口,生活や仕事の困りごと相談,県北県民センター県民福祉課,仕事・家計・住まいなど、生活上の困りごとを相談できます。,,常陸太田市山下町4119 茨城県常陸太田合同庁舎1階,0294-80-3320,0294-80-3328,,,https://www.pref.ibaraki.jp/hokenfukushi/fukushi/hogo/konkyuusya/documents/jiritsusoudanshienkikan.pdf,,,,電話・来所,,,,source-ibaraki-self-reliance-list,published,2026-07-26
ibaraki-hitachi-city-general,ibaraki-hitachi,unknown,日立市役所,市役所・町村役場の代表窓口,日立市,担当窓口が分からない場合の代表窓口です。,317-8601,日立市助川町一丁目1番1号,0294-22-3111,,,,https://www.city.hitachi.lg.jp/,,,,電話・来所,,,,source-ibaraki-municipalities,published,2026-07-26
ibaraki-hitachi-housing-benefit,ibaraki-hitachi,rent,自立相談サポートセンター（住居確保給付金）,家賃・住居確保給付金の相談窓口,自立相談サポートセンター,住居確保給付金の相談先です。制度要件と申請方法を事前に確認できます。,,日立市助川町1-1-1 日立市役所生活支援課内,050-5528-5153,0294-25-1123,,,https://www.pref.ibaraki.jp/hokenfukushi/fukushi/hogo/konkyuusya/documents/jiritsusoudanshienkikan.pdf,,,,電話・来所,,,,source-ibaraki-self-reliance-list,published,2026-07-26
ibaraki-hitachi-public-assistance,ibaraki-hitachi,money,日立市福祉事務所 生活支援課,生活保護の相談・申請窓口,日立市福祉事務所 生活支援課,生活保護の相談・申請を受け付ける福祉事務所です。,,日立市助川町1-1-1 日立市役所,0294-22-3111,,,,https://www.pref.ibaraki.jp/soshiki/hokenfukushi/fukujin/documents/hukushizimusixyo.pdf,,,,電話・来所,,,,source-ibaraki-welfare-offices,published,2026-07-26
ibaraki-hitachi-self-reliance,ibaraki-hitachi,money,自立相談サポートセンター,生活や仕事の困りごと相談,自立相談サポートセンター,仕事・家計・住まいなど、生活上の困りごとを相談できます。,,日立市助川町1-1-1 日立市役所生活支援課内,050-5528-5153,0294-25-1123,,,https://www.pref.ibaraki.jp/hokenfukushi/fukushi/hogo/konkyuusya/documents/jiritsusoudanshienkikan.pdf,,,,電話・来所,,,,source-ibaraki-self-reliance-list,published,2026-07-26
ibaraki-hitachinaka-city-general,ibaraki-hitachinaka,unknown,ひたちなか市役所,市役所・町村役場の代表窓口,ひたちなか市,担当窓口が分からない場合の代表窓口です。,312-8501,ひたちなか市東石川2丁目10番1号,029-273-0111,,,,https://www.city.hitachinaka.lg.jp/,,,,電話・来所,,,,source-ibaraki-municipalities,published,2026-07-26
ibaraki-hitachinaka-housing-benefit,ibaraki-hitachinaka,rent,生活支援課 生活支援係（住居確保給付金）,家賃・住居確保給付金の相談窓口,生活支援課 生活支援係,住居確保給付金の相談先です。制度要件と申請方法を事前に確認できます。,,ひたちなか市東石川2-10-1,029-273-0111,029-272-3601,,,https://www.pref.ibaraki.jp/hokenfukushi/fukushi/hogo/konkyuusya/documents/jiritsusoudanshienkikan.pdf,,,,電話・来所,,,,source-ibaraki-self-reliance-list,published,2026-07-26
ibaraki-hitachinaka-public-assistance,ibaraki-hitachinaka,money,ひたちなか市福祉事務所 生活支援課,生活保護の相談・申請窓口,ひたちなか市福祉事務所 生活支援課,生活保護の相談・申請を受け付ける福祉事務所です。,,ひたちなか市東石川2-10-1 ひたちなか市役所,029-273-0111,,,,https://www.pref.ibaraki.jp/soshiki/hokenfukushi/fukujin/documents/hukushizimusixyo.pdf,,,,電話・来所,,,,source-ibaraki-welfare-offices,published,2026-07-26
ibaraki-hitachinaka-self-reliance,ibaraki-hitachinaka,money,生活支援課 生活支援係,生活や仕事の困りごと相談,生活支援課 生活支援係,仕事・家計・住まいなど、生活上の困りごとを相談できます。,,ひたちなか市東石川2-10-1,029-273-0111,029-272-3601,,,https://www.pref.ibaraki.jp/hokenfukushi/fukushi/hogo/konkyuusya/documents/jiritsusoudanshienkikan.pdf,,,,電話・来所,,,,source-ibaraki-self-reliance-list,published,2026-07-26
ibaraki-kashima-city-general,ibaraki-kashima,unknown,鹿嶋市役所,市役所・町村役場の代表窓口,鹿嶋市,担当窓口が分からない場合の代表窓口です。,314-8655,鹿嶋市大字平井1187番地1,0299-82-2911,,,,https://city.kashima.ibaraki.jp/,,,,電話・来所,,,,source-ibaraki-municipalities,published,2026-07-26
ibaraki-kashima-housing-benefit,ibaraki-kashima,rent,生活福祉課 生活支援グループ（住居確保給付金）,家賃・住居確保給付金の相談窓口,生活福祉課 生活支援グループ,住居確保給付金の相談先です。制度要件と申請方法を事前に確認できます。,,鹿嶋市平井1187-1,0299-82-2911,0299-77-7865,,,https://www.pref.ibaraki.jp/hokenfukushi/fukushi/hogo/konkyuusya/documents/jiritsusoudanshienkikan.pdf,,,,電話・来所,,,,source-ibaraki-self-reliance-list,published,2026-07-26
ibaraki-kashima-public-assistance,ibaraki-kashima,money,鹿嶋市福祉事務所 生活福祉課,生活保護の相談・申請窓口,鹿嶋市福祉事務所 生活福祉課,生活保護の相談・申請を受け付ける福祉事務所です。,,鹿嶋市大字平井1187-1 鹿嶋市役所,0299-82-2911,,,,https://www.pref.ibaraki.jp/soshiki/hokenfukushi/fukujin/documents/hukushizimusixyo.pdf,,,,電話・来所,,,,source-ibaraki-welfare-offices,published,2026-07-26
ibaraki-kashima-self-reliance,ibaraki-kashima,money,生活福祉課 生活支援グループ,生活や仕事の困りごと相談,生活福祉課 生活支援グループ,仕事・家計・住まいなど、生活上の困りごとを相談できます。,,鹿嶋市平井1187-1,0299-82-2911,0299-77-7865,,,https://www.pref.ibaraki.jp/hokenfukushi/fukushi/hogo/konkyuusya/documents/jiritsusoudanshienkikan.pdf,,,,電話・来所,,,,source-ibaraki-self-reliance-list,published,2026-07-26
ibaraki-koga-city-general,ibaraki-koga,unknown,古河市役所,市役所・町村役場の代表窓口,古河市,担当窓口が分からない場合の代表窓口です。,306-0291,古河市下大野2248番地,0280-92-3111,,,,https://www.city.ibaraki-koga.lg.jp/,,,,電話・来所,,,,source-ibaraki-municipalities,published,2026-07-26
ibaraki-koga-housing-benefit,ibaraki-koga,rent,生活支援センター（住居確保給付金）,家賃・住居確保給付金の相談窓口,生活支援センター,住居確保給付金の相談先です。制度要件と申請方法を事前に確認できます。,,古河市北利根10 たんぽぽ館,0280-92-7017,0280-33-6777,,,https://www.pref.ibaraki.jp/hokenfukushi/fukushi/hogo/konkyuusya/documents/jiritsusoudanshienkikan.pdf,,,,電話・来所,,,,source-ibaraki-self-reliance-list,published,2026-07-26
ibaraki-koga-public-assistance,ibaraki-koga,money,古河市福祉事務所 社会福祉課,生活保護の相談・申請窓口,古河市福祉事務所 社会福祉課,生活保護の相談・申請を受け付ける福祉事務所です。,,古河市駒羽根1501 古河市総和福祉センター「健康の駅」内,0280-92-5771,,,,https://www.pref.ibaraki.jp/soshiki/hokenfukushi/fukujin/documents/hukushizimusixyo.pdf,,,,電話・来所,,,,source-ibaraki-welfare-offices,published,2026-07-26
ibaraki-koga-self-reliance,ibaraki-koga,money,生活支援センター,生活や仕事の困りごと相談,生活支援センター,仕事・家計・住まいなど、生活上の困りごとを相談できます。,,古河市北利根10 たんぽぽ館,0280-92-7017,0280-33-6777,,,https://www.pref.ibaraki.jp/hokenfukushi/fukushi/hogo/konkyuusya/documents/jiritsusoudanshienkikan.pdf,,,,電話・来所,,,,source-ibaraki-self-reliance-list,published,2026-07-26
mito-child-abuse,ibaraki-mito,violence,水戸市こども家庭センター相談係,児童虐待・家庭児童相談窓口,子育て支援課相談係,児童虐待の通告と家庭児童相談を受け付けます。,310-8610,水戸市中央1-4-1,029-232-9111,029-350-6882,,,https://www.city.mito.lg.jp/site/kosodate/2587.html,8時30分～17時15分,土曜日・日曜日・祝日・年末年始,,電話・来所,,,閉庁時は児童相談所虐待対応ダイヤル189,source-mito-child-abuse,review_required,2026-07-26
mito-childcare,ibaraki-mito,children,子育て相談窓口（利用者支援事業）,子育てサービスの相談窓口,こども政策課こども事業係,家庭のニーズに合わせて子育て支援サービスの情報提供や相談支援を行います。,310-8610,水戸市中央1-4-1,029-350-5577,029-232-9288,,,https://www.city.mito.lg.jp/site/kosodate/120024.html,8時30分～17時,土曜日・日曜日・祝日・12月29日～1月3日,,電話・来所,,,,source-mito-childcare,review_required,2026-07-26
mito-city-general,ibaraki-mito,unknown,水戸市役所,市役所の代表窓口,水戸市,担当窓口が分からない場合の代表窓口です。,310-8610,茨城県水戸市中央1-4-1,029-224-1111,,,,https://www.city.mito.lg.jp/,8時30分～17時15分,土曜日・日曜日・祝日・12月29日～1月3日,,電話・来所,,,,source-mito-official,published,2026-07-26
mito-disability-east,ibaraki-mito,medical,東部基幹相談支援センター,障害福祉の総合相談窓口,障害福祉課,障害のある方や家族からの一般相談と福祉サービス利用支援を行います。,310-8610,水戸市中央1-4-1 水戸市役所1階 障害福祉課となり,029-303-8981,029-303-8982,,,https://www.city.mito.lg.jp/page/3691.html,8時30分～17時15分,土曜日・日曜日・祝日・年末年始,,電話・来所,,,,source-mito-disability,review_required,2026-07-26
mito-dv,ibaraki-mito,violence,水戸市配偶者暴力相談支援センター,DV相談窓口,子育て支援課,DVや困難な問題を抱える女性からの相談に応じます。,310-8610,水戸市中央1-4-1 水戸市役所本庁舎2階,029-232-9111,029-350-6882,,,https://www.city.mito.lg.jp/site/shinsei/1623.html,8時30分～17時15分,土曜日・日曜日・祝日・年末年始,,電話・来所,,,緊急時は110,source-mito-dv,review_required,2026-07-26
mito-elderly,ibaraki-mito,care,高齢福祉課地域支援センター,高齢者・介護の総合案内,高齢福祉課地域支援センター地域支援事業係,地域包括支援センターや高齢者支援に関する総合案内です。,310-8610,水戸市中央1-4-1 水戸市役所1階,029-232-9110,029-232-9112,,,https://www.city.mito.lg.jp/soshiki/44/index.html,8時30分～17時15分,土曜日・日曜日・祝日・12月29日～1月3日,,電話・来所,,,,source-mito-elderly,review_required,2026-07-26
mito-housing-benefit,ibaraki-mito,rent,水戸市自立相談支援室（住居確保給付金）,家賃・住居確保給付金の相談窓口,福祉部生活福祉課 自立相談支援室,住居確保給付金の相談・申請は水戸市自立相談支援室で受け付けます。,310-8610,水戸市中央1-4-1 水戸市役所2階 窓口213,029-291-3941,,jiritusien@mito-syakyo.or.jp,,https://www.city.mito.lg.jp/page/3455.html,8時30分～17時,土曜日・日曜日・祝日・年末年始,,電話・来所・メール,,,,source-mito-self-reliance,published,2026-07-26
